"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16981","16253","金山區公所","F931-0700","F931-0700","158108","F931-0700(新北市)","F931-0700","10","金山區公所","Jinshan District Office","磺溪中橋","Huangxizhong Bridge","99","99","0700","0700","0700","0700","","","","","0700","0700","0700","0700","","","","","","","",""
"16985","16253","金山區公所","F931-1255","F931-1255","158112","F931-1255(新北市)","F931-1255","10","金山區公所","Jinshan District Office","三界公廟","Sanjiegong Temple","99","99","1255","1255","1255","1255","","","","","1255","1255","1255","1255","","","","","","","",""
"16420","16178","新店客運","綠7","G7","157416","綠7(新北市)","G7","10","黎明清境","Dawn Chingjing","捷運大坪林站","The MRT Dapinglin station","99","99","0600","0600","2230","2230","1520","","3030","","0600","0600","2230","2230","","","1520","3030","","","一段票","1 segments"
"17015","16254","汐止區公所","F916","F916","158142","F916(新北市)","F916","10","樟樹國中","Zhangshu Jr. High School","樟樹國小","Zhangshu Elementary School","99","99","0600","0600","1750","1750","","","","","0600","0600","1750","1750","","","","","","","",""
"17663","16232","新莊區公所","F205","F205","158963","F205(新北市)返","F205","10","福興里站","Fuxing Station","林口長庚醫院","Linkou Chang Gung Memorial Hospital","99","99","0730","0730","1300","1300","","","","","0730","","1300","","例假日停駛","","","","","","",""
"17663","16232","新莊區公所","F205","F205","158839","F205(新北市)去","F205","10","福興里站","Fuxing Station","林口長庚醫院","Linkou Chang Gung Memorial Hospital","99","99","0730","0730","1300","1300","","","","","0730","","1300","","例假日停駛","","","","","","",""
"17664","16232","新莊區公所","F206","F206","158964","F206(新北市)返","F206","10","新泰活動中心站","Xintai Activity Center station","林口長庚醫院","Linkou Chang Gung Memorial Hospital","99","99","0700","1000","1330","1630","","","","","","","","","例假日停駛","","","","","","",""
"17664","16232","新莊區公所","F206","F206","158840","F206(新北市)去","F206","10","新泰活動中心站","Xintai Activity Center station","林口長庚醫院","Linkou Chang Gung Memorial Hospital","99","99","0700","1000","1330","1630","","","","","","","","","例假日停駛","","","","","","",""
"10171","16176","臺北客運","201","201","101710","201(新北市)","201","10","中和","Zhonghe","捷運龍山寺站","Longshan Temple","99","99","0600","0600","1720","1720","","","","","","","","","停駛","","","","","","一段票","1 segments"
"16585","16176","臺北客運","908","908","157633","908(新北市)","908","10","三峽","Three Gorges","捷運景安站","The MRT King safety station","99","99","0530","0530","2200","2200","0812","","1520","捷運景安站末班車22:30","0600","0600","2200","2200","捷運景安站末班車22:30","","2030","2030","北二高","Northern National Highway No.3","兩段票","2 segments"
"16550","16190","基隆客運","829","829","157585","829(新北市)","829","10","金山醫院","Jinshan Hospital","法鼓山","Dharma Drum Mountain","99","99","0900","0915","0900","0915","","法鼓山發車：  09:15","","","0900","0915","0900","0915","","法鼓山發車：  09:15","","","","","一段票","1 segments"
"16530","16186","淡水客運","865","865","158927","865返(新北市)","865","10","捷運淡水站","MRT Station","茂林","Maolin","99","99","0625","0715","0625","0715","","","","","0625","0715","0625","0715","","","","","灰瑤子─興化店、三芝、石門","Xinghuadian-Huiyaozi ,Sanzhi ,Shimen","四段票","4 segments"
"16530","16186","淡水客運","865","865","157565","865去(新北市)","865","10","捷運淡水站","MRT Station","茂林","Maolin","99","99","0625","0715","0625","0715","","","","","0625","0715","0625","0715","","","","","灰瑤子─興化店、三芝、石門","Xinghuadian-Huiyaozi ,Sanzhi ,Shimen","四段票","4 segments"
"10492","16179","三重客運","638","638","104920","638(新北市)","638","10","五股","wugu","捷運南京復興站","MRT Nanking E. Rd. Station","66","37.6","0515","0515","2205","2205","1215","","1520","","0515","0515","2205","2205","","","1520","1520","捷運丹鳳站-五谷王廟","MRT Danfeng Station-Wuguwang Temple","二段票","Charge for 2 sections"
"5413","16188","新北客運","896","896","158443","896(新北市)","896","10","汐止","Xizhi","南港車站","Nangang Station","18","44.7","0540","0540","2200","2200","","","","","0600","0600","2200","2200","","","","","伯爵山莊-北山里","Duke Villa-Beishanli","二段票","Charge for 2 sections"
"10475","16179","三重客運","635","635","158511","635(新北市)","635","10","迴龍","Huilong","臺北","Taipei","74","27.5","0520","0520","2250","2250","1215","","1520","","0520","0520","2250","2250","","","1520","1520","捷運迴龍站-五谷王廟","MRT Huilong Station-Wuguwang Temple","二段票","Charge for 2 sections"
"16463","16176","臺北客運","藍35","BL35","157486","藍35(新北市)","BL35","10","歡仔園","Huan Tsai Garden","捷運新埔站","MRT Hsinpu Station","99","99","0700","0700","2200","2200","","","","","0700","0700","2200","2200","","","","","","","一段票","1 segments"
"16468","16176","臺北客運","57","57","157491","57(新北市)","57","10","板橋","Nanya Station","永和","Xiushan station","250","29","0510","0510","2200","2200","0710","","1220","","0530","0530","2200","2200","","","0710","1220","","","一段票","1 segments"
"17733","16253","金山區公所","F932-17:20","F932-17:20","159036","F932-17:20(新北市)","F932-17:20","10","金山區公所","Jinshan District Office","三界公廟","Sanjiegong Temple","99","99","1720","1720","1720","1720","","","","","1720","1720","1720","1720","","","","","","","",""
"5416","16188","新北客運","678","678","5416","678(新北市)","678","10","汐止","Xizhi","捷運市政府","MRT Taipei City Hall Station","99","99","0630","0630","1800","1800","","","","","","","","","停駛","","","","南港-玉成國小","Nangang-Yucheng Elementary School","二段票","2 segments"
"16490","16182","大都會客運","橘17","O17","157513","橘17(新北市)","O17","10","新莊中原路","New North Industrial Park","捷運三民高中站","MRT Sanmin high school station","99","99","0540","0540","2300","2300","","","","","0540","0540","2300","2300","","","","","","","一段票","1 segments"
"16781","16229","三芝區公所","F138內橫山","F138Neihengshan","157908","F138內橫山(新北市)","F138Neihengshan","10","二號倉庫","No.2 Warehouse","三芝國中","Sanzhi Junior High School","99","99","0610","0610","1750","1750","","【妙法寺發車08:15 10:45】","","","0800","","1030","","","【內橫山發車06:25 09:15(妙法寺) 13:20(妙法寺) 17:05(妙法寺) 18:05】","","","","","",""
"16786","16229","三芝區公所","F131","F131","157913","F131(新北市)","F131","10","三芝國中","Sanzhi Junior High School","錫板智成堂","xibanzhichengtang","99","99","0620","0620","1730","1730","","十八彎路口發車08:40 11:10 13:20   星期六、日不行徑下蘇宅路口","","","0800","","1240","","","十八彎路口發車07:00 10:10 13:20 17:00 18:10","","","","","",""
"16815","16231","石門區公所","F151-0600","F151-0600","157942","F151-0600(新北市)","F151-0600","10","石門區公所","Shimen District office","十塊厝","Shikuaicuo","99","99","0600","0600","0600","0600","","","","","","","","","例假日停駛","","","","","","",""
"16820","16231","石門區公所","F151-1800","F151-1800","157947","F151-1800(新北市)","F151-1800","10","石門區公所","Shimen District office","許宅","Xuzhai","99","99","1800","1800","1800","1800","","","","","","","","","例假日停駛","","","","","","",""
"16755","16190","基隆客運","788往基隆","788keeleng","157870","788往基隆(新北市)","788keeleng","10","金瓜石","Chinkuashih","基隆","Keelung","99","99","0530","0530","2135","2135","1015","","2025","","0530","","2135","","","","1015","2025","三坑口-新北市界","","二段票","2 segments"
"16665","16176","臺北客運","851","851","157729","851(新北市)","851","10","北大社區","Beijing University community","鶯歌","Yingge","99","99","0600","0600","2000","2000","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16670","16179","三重客運","810","810","157734","810(新北市)","810","10","土城","Tucheng","迴龍","Back to Long","99","99","0520","0520","2320","2320","1215","","2030","","0520","0520","2320","2320","","","2030","2030","","","",""
"16674","16186","淡水客運","紅22","R22","157738","紅22(新北市)","R22","10","八里","Bali","捷運關渡站","MRT off the ferry station","99","99","0530","0530","2350","2350","0508","","1015","","0545","0545","2330","2330","","","1520","1520","","","一段票","1 segments"
"16679","16190","基隆客運","F923假日","F923Holiday","157743","F923假日(新北市)","F923Holiday","10","萬里區公所","Miles District Office","金山醫院","Jinshan Hospital","99","99","","","","","","06:20行駛至野柳；往金山醫院方向野柳發車06:40","","請參見F923正線","0620","0620","1610","1610","","","","","","","",""
"16909","16243","三峽區公所","F627","F627","158036","F627(新北市)","F627","10","大仁路大勇路口","Daren & Dayong Intersection","五寮","Wuliao","99","99","0700","0700","1620","1620","","星期六: 07:00 11:40 13:00 16:20 星期日: 07:30 11:40 16:00 18:00","","","0730","","1800","","","","","","","","",""
"16914","16243","三峽區公所","F630","F630","158998","F630返(新北市)","F630","10","長福停車場","Changfu Parking Lot","長庚醫院林口總院","Chang-Gung Memorial Hospital Linkou Branch","99","99","0700","1200","1300","1630","","","","","0700","1200","1300","1630","週一至週六行駛，週日停駛","","","","","","",""
"16914","16243","三峽區公所","F630","F630","158041","F630去(新北市)","F630go","10","長福停車場","Changfu Parking Lot","長庚醫院林口總院","Chang-Gung Memorial Hospital Linkou Branch","99","99","0700","1200","1300","1630","","","","","0700","1200","1300","1630","週一至週六行駛，週日停駛","","","","","","",""
"17668","16177","首都客運","982環狀先導公車","MRTRing","158844","982環狀先導公車(新北市)","MRTRing","10","新莊","New North Industrial Park","新店","The MRT Dapinglin station","99","99","0530","0530","2230","2230","0610","","2030","","0530","0530","2230","2230","","平日05:30~07:00、17:00~18:00發車之班次,使用悠遊卡依段次刷卡乘客免扣款","2030","2030","捷運新埔站-正隆廣場","MRT Xinpu Station-Zhenglong Square","二段票","Charge for 2 sections"
"17668","16182","大都會客運","982環狀先導公車","MRTRing","158844","982環狀先導公車(新北市)","MRTRing","10","新莊","New North Industrial Park","新店","The MRT Dapinglin station","99","99","0530","0530","2230","2230","0610","","2030","","0530","0530","2230","2230","","平日05:30~07:00、17:00~18:00發車之班次,使用悠遊卡依段次刷卡乘客免扣款","2030","2030","捷運新埔站-正隆廣場","MRT Xinpu Station-Zhenglong Square","二段票","Charge for 2 sections"
"16620","16185","指南客運","橘10","O10","157668","橘10(新北市)","O10","10","泰山","Taishan Mountain","捷運三民高中站","MRT Sanmin Senior High School","99","99","0610","0610","2200","2200","","","","","0610","0610","2200","2200","","","","","","","一段票","1 segments"
"16627","16186","淡水客運","872","872","157675","872(新北市)","872","10","捷運淡水站","MRT Station","中泰","Sino-Thai","99","99","0840","0840","1850","1850","","","","","0840","0840","1850","1850","","","","","華榮工廠-灰瑤子","Huarong Factory-Huiyaozi","二段票","Charge for 2 sections"
"16962","16250","平溪區公所","F821","F821","158089","F821(新北市)","F821","10","平溪","Pingxi","新寮大厝","Xinliao Dacuo","99","99","0750","0750","1710","1710","","","","","0750","","1710","","","","","","","","",""
"16966","16251","貢寮區公所","F831","F831","158093","F831(新北市)","F831","10","鶯歌石","Yinggeshe","貢寮火車站","Gongliao Rail Sta.","99","99","0620","0620","1540","1540","","","","","","","","","例假日停駛","","","","","","",""
"16931","16245","新店區公所","F706","F706","158058","F706(新北市)","F706","10","寶興路60巷口","Lane 60 Baoxing Rd. Entrance","新店區公所","Xindian City Hall","99","99","0600","0600","2100","2100","","","","","","","","","例假日停駛","","","","","","",""
"16939","16246","深坑區公所","F713","F713","158066","F713(新北市)","F713","10","深坑國小","Shenkeng Elementary School","深坑區公所","Shenkeng District Office","99","99","0700","0700","1720","1720","","","","","","","","","例假日停駛","","","","","","",""
"16838","16233","泰山區公所","F217","F217","157965","F217(新北市)","F217","10","明志路三段","Mingzhi Rd. Sec. 3","林口長庚醫院","Linkou Chang-Gung Memorial Hospital","99","99","0800","0800","1500","1500","","","","","","","","","例假日停駛","林口長庚醫院發車: 09:00 11:00 14:00 16:00","","","","","",""
"16859","16235","林口區公所","F232","F232","158984","F232返(新北市)","F232","10","長庚醫院","Chang-Gung Memorial Hospital","林口加油站","Linkou Gas Sta.","99","99","0610","0700","2220","2130","","","","","0610","0700","2220","2130","","","","","","","",""
"16859","16235","林口區公所","F232","F232","157986","F232去(新北市)","F232go","10","長庚醫院","Chang-Gung Memorial Hospital","林口加油站","Linkou Gas Sta.","99","99","0610","0700","2220","2130","","","","","0610","0700","2220","2130","","","","","","","",""
"16845","16233","泰山區公所","F215","F215","158979","F215返(新北市)","F215","10","泰山公有市場","Taishan Market","臺北車站","Taipei Main Sta.","99","99","0600","0600","2100","2100","","","","","0700","0700","2000","2000","","","","","","","",""
"16845","16233","泰山區公所","F215","F215","157972","F215去(新北市)","F215go","10","泰山公有市場","Taishan Market","臺北車站","Taipei Main Sta.","99","99","0600","0600","2100","2100","","","","","0700","0700","2000","2000","","","","","","","",""
"16869","16235","林口區公所","F238","F238","158989","F238返(新北市)","F238","10","林口發電廠","Linkou Power Station","林口加油站","Linkou Gas Sta.","99","99","0620","0710","1630","1730","","","","","0620","0710","1630","1730","","","","","","","",""
"16869","16235","林口區公所","F238","F238","157996","F238去(新北市)","F238go","10","林口發電廠","Linkou Power Station","林口加油站","Linkou Gas Sta.","99","99","0620","0710","1630","1730","","","","","0620","0710","1630","1730","","","","","","","",""
"16873","16235","林口區公所","F250","F250","158992","F250返(新北市)","F250","10","太平社區","Taiping Community","長庚醫院","Chang-Gung Memorial Hospital","99","99","0620","0750","1810","2000","","","","","0620","0750","1810","2000","","","","","","","",""
"16873","16235","林口區公所","F250","F250","158000","F250去(新北市)","F250go","10","太平社區","Taiping Community","長庚醫院","Chang-Gung Memorial Hospital","99","99","0620","0750","1810","2000","","","","","0620","0750","1810","2000","","","","","","","",""
"17680","16177","首都客運","982直達環狀先導公車","982","158934","982直達環狀先導公車返(新北市)","982","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20 ","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
"17680","16182","大都會客運","982直達環狀先導公車","982","158934","982直達環狀先導公車返(新北市)","982","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20 ","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
"17680","16177","首都客運","982直達環狀先導公車","982","158859","982直達環狀先導公車去(新北市)","982","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20 ","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
"17680","16182","大都會客運","982直達環狀先導公車","982","158859","982直達環狀先導公車去(新北市)","982","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20 ","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
"17687","16177","首都客運","982直達環狀先導公車新埔線","982","158935","982直達環狀先導公車新埔返(新北市)","982","10","捷運新埔站","MRT Xinpu Station","行政院新莊聯合辦公大樓","Xinzhuang Joint Office Tower, Executive Yuan","99","99","0720","0720","1900","1900","","","","平日捷運新埔站發車: 07:20 07:40 08:00 08:20 平日行政院新莊聯合大樓發車: 17:15 17:35 18:00 18:40 19:00","","","","","例假日停駛","","","","","","一段票","1 segments"
"17687","16182","大都會客運","982直達環狀先導公車新埔線","982","158935","982直達環狀先導公車新埔返(新北市)","982","10","捷運新埔站","MRT Xinpu Station","行政院新莊聯合辦公大樓","Xinzhuang Joint Office Tower, Executive Yuan","99","99","0720","0720","1900","1900","","","","平日捷運新埔站發車: 07:20 07:40 08:00 08:20 平日行政院新莊聯合大樓發車: 17:15 17:35 18:00 18:40 19:00","","","","","例假日停駛","","","","","","一段票","1 segments"
"17687","16177","首都客運","982直達環狀先導公車新埔線","982","158865","982直達環狀先導公車新埔去(新北市)","982","10","捷運新埔站","MRT Xinpu Station","行政院新莊聯合辦公大樓","Xinzhuang Joint Office Tower, Executive Yuan","99","99","0720","0720","1900","1900","","","","平日捷運新埔站發車: 07:20 07:40 08:00 08:20 平日行政院新莊聯合大樓發車: 17:15 17:35 18:00 18:40 19:00","","","","","例假日停駛","","","","","","一段票","1 segments"
"17687","16182","大都會客運","982直達環狀先導公車新埔線","982","158865","982直達環狀先導公車新埔去(新北市)","982","10","捷運新埔站","MRT Xinpu Station","行政院新莊聯合辦公大樓","Xinzhuang Joint Office Tower, Executive Yuan","99","99","0720","0720","1900","1900","","","","平日捷運新埔站發車: 07:20 07:40 08:00 08:20 平日行政院新莊聯合大樓發車: 17:15 17:35 18:00 18:40 19:00","","","","","例假日停駛","","","","","","一段票","1 segments"
"17682","16176","臺北客運","F501","F501","158861","F501(新北市)","F501","10","溪崑地區","Creek Queensland","捷運板橋站","MRT Banqiao MRT","99","99","0600","0600","2200","2200","","","","","0600","0600","2200","2200","","","","","","","免費","1 segments"
"17689","16176","臺北客運","三峽-捷運永寧站","Sanxia-Yongning MRT station","158867","三峽-捷運永寧站(新北市)","Sanxia-Yongning MRT station","10","三峽","Three Gorges","捷運永寧站","MRT Yongning Station","99","99","0650","0650","0710","0710","","","","","","","","","例假日停駛","","","","北二高","Northern National Highway No.3","兩段票","2 segments"
"17689","16177","首都客運","三峽-捷運永寧站","Sanxia-Yongning MRT station","158867","三峽-捷運永寧站(新北市)","Sanxia-Yongning MRT station","10","三峽","Three Gorges","捷運永寧站","MRT Yongning Station","99","99","0650","0650","0710","0710","","","","","","","","","例假日停駛","","","","北二高","Northern National Highway No.3","兩段票","2 segments"
"17693","16249","雙溪區公所","F815嶺頭觀目","F815","158875","F815嶺頭觀目(新北市)","F815","10","雙溪火車站","N/A","灣潭","N/A","99","99","0610","0610","0610","0610","","","","","","","","","例假日停駛","","","","","","",""
"17694","16229","三芝區公所","F139行經101線","F139","158960","F139行經101線(新北市)返","F139","10","三芝國中","Sanzhi Junior High School","捷運淡水站","MRT Tamsui Station","99","99","1955","1955","1955","1955","","","","","","","","","週日停駛","捷運淡水站發車 2030 2215","","","","","",""
"17694","16229","三芝區公所","F139行經101線","F139","158876","F139行經101線(新北市)去","F139","10","三芝國中","Sanzhi Junior High School","捷運淡水站","MRT Tamsui Station","99","99","1955","1955","1955","1955","","","","","","","","","週日停駛","捷運淡水站發車 2030 2215","","","","","",""
"17696","16178","新店客運","849屈尺社區","849","158879","849屈尺社區(新北市)","849","10","烏來","Wulai","臺北","Quchi","99","99","0530","0530","1640","1640","","","","","0645","0645","1640","1640","","","","","第一段烏來-捷運新店站、第二段捷運新店站-公館、第三段景美-台北車站。","go: MRT Xindian Sta. , Gongguan  back: Jingmei ,Shenchangpan","三段票","1 segments"
"17700","16176","臺北客運","藍43延南天母","BL43","158883","藍43延南天母(新北市)","BL43","10","三峽","Three Gorges","捷運永寧站","MRT Yongning Station","99","99","0600","0600","2100","2100","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17706","16185","指南客運","897區","897S","158889","897區(新北市)","897S","10","景文科技大學","Chi Jen High School","捷運景安站","MRT Jingan Station","99","99","0705","0705","2200","2200","","","","","","","","","例假日停駛","配合景文科大及聖約翰大學暑假停駛(106/06/21-106/9/11)","","","","","一段票","1 segments"
"17711","16176","臺北客運","三峽-捷運台大醫院站","Sanxia-National Taiw","158894","三峽-捷運台大醫院站(新北市)","Sanxia-National Taiw","10","三峽","Sanxia","捷運臺大醫院站","National Taiwan University Hospital MRT station","99","99","0630","0630","1740","1740","","","","","","","","","例假日停駛","","","","國道3號、捷運府中站-板橋公車站","National Highway No. 3、MRT Station Fuchu-Itabashi bus stop","三段票","3 segments"
"17714","16244","鶯歌區公所","F657","F657","158969","F657(新北市)返","F657","10","昌福國小","N/A","長庚總院","N/A","99","99","0630","0730","1600","1700","","","","","0630","0730","1600","1700","","","","","","","",""
"17714","16244","鶯歌區公所","F657","F657","158897","F657(新北市)去","F657","10","昌福國小","N/A","長庚總院","N/A","99","99","0630","0730","1600","1700","","","","","0630","0730","1600","1700","","","","","","","",""
"16577","16186","淡水客運","871經中山北路","871 Zhongshan North Road","157619","871經中山北路(新北市)","871 Zhongshan North Road","10","捷運淡水站","MRT Station","行忠堂","Traveling Zhong Tang","99","99","0535","0535","0535","0535","","","","","0535","0535","0535","0535","","","","","","","一段票","1 segments"
"16581","16176","臺北客運","275","275","157623","275(新北市)","275","10","德霖技術學院","De Lin Institute of Technology","松山機場","Taipei Songshan Airport","99","99","0530","0530","2200","2200","0710","","1520","","0530","0530","2200","2200","","","2030","2030","公館-成功國宅","Gongguan-Chenggong Public Housing","二段票","Charge for 2 sections"
"16644","16224","國光客運","781","781","158916","781返(新北市)","781","10","雙溪火車站","Sungai","長源","Long source","99","99","0745","0530","1930","1755","","","","","0745","0530","1930","1755","","","","","","","一段票","1 segments"
"16644","16224","國光客運","781","781","157704","781去(新北市)","781","10","雙溪火車站","Sungai","長源","Long source","99","99","0745","0530","1930","1755","","","","","0745","0530","1930","1755","","","","","","","一段票","1 segments"
"16733","16188","新北客運","890","890","157838","890(新北市)","890","10","汐止","Hsichih","烘內","Drying within","99","99","0550","0550","2200","2200","","","","","0550","0550","2200","2200","","","","","","","一段票","1 segments"
"16740","16190","基隆客運","790","790","157845","790(新北市)","790","10","基隆","Keelung","金山南勢","金山南 potential","99","99","0550","0500","2250","2200","1015","","1530","","0550","0500","2250","2200","","","1015","1530","基隆市界，野柳","Keelung City Line,Yeliu","三段票","3 segments"
"17482","16181","欣欣客運","666皇帝殿","666Huangdidian","158638","666皇帝殿(新北市)","666Huangdidian","10","景福街","Jingmei","皇帝殿","Huangdidian","99","99","0630","0630","1930","1930","","","","","0930","0930","1730","1730","","","","","草地尾－石碇高中(二段票緩衝區)；皇帝殿(三段票分段點)","","三段票","3 segments"
"17570","16186","淡水客運","947","947","158740","947(新北市)","947","10","淡水","Freshwater","板橋","Itabashi","99","99","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16185","指南客運","947","947","158740","947(新北市)","947","10","淡水","Freshwater","板橋","Itabashi","99","99","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17501","16190","基隆客運","788去海科館","788 Marine Science Museum go","158664","788去海科館(新北市)","788 Marine Science Museum go","10","基隆","Keelung","金瓜石","Jinguashih","99","99","1000","1000","2100","2100","","","","","1000","","2100","","","","","","三坑口-新北市界","New Tiapei City Line","二段票","Charge for 2 sections"
"17525","16176","臺北客運","823","823","158693","823(新北市)","823","10","舊莊","Jiuzhuang","汐止","Xizhi","99","99","0530","0530","2300","2300","1015","","1520","","0530","0530","2300","2300","","21:00後固定班表,平常日時段07:30~08:00、12:00~12:30、16:00~16:30不停靠汐止區中心(仁愛路)、秀峰國小","","","","","一段票","1 segments"
"17525","16182","大都會客運","823","823","158693","823(新北市)","823","10","舊莊","Jiuzhuang","汐止","Xizhi","99","99","0530","0530","2300","2300","1015","","1520","","0530","0530","2300","2300","","21:00後固定班表,平常日時段07:30~08:00、12:00~12:30、16:00~16:30不停靠汐止區中心(仁愛路)、秀峰國小","","","","","一段票","1 segments"
"16757","16176","臺北客運","795往十分寮","795Shifenliao","157872","795往十分寮(新北市)","795Shifenliao","10","木柵","Muzha","十分寮","Shifenliao","99","99","0500","0500","1915","1915","","","","","0500","","1930","","","","","","雙溪口，五坑","Shuangxiko-Wukeng","三段票","3 segments"
"17565","16249","雙溪區公所","F812","F812","158735","F812去(新北市)","F812go","10","十三層老樹","Shisanceng Laoshu","內盤山","Neipanshan","99","99","0600","0730","1530","1700","","","","","0600","0730","1530","1700","","","","","","","",""
"17565","16249","雙溪區公所","F812","F812","159028","F812返(新北市)","F812","10","十三層老樹","Shisanceng Laoshu","內盤山","Neipanshan","99","99","0600","0730","1530","1700","","","","","0600","0730","1530","1700","","","","","","","",""
"17648","16190","基隆客運","788返水湳洞","788-Back-Shuinan Don","158824","788返水湳洞(新北市)","788-Back-Shuinan Don","10","水湳洞","Shueinandong","基隆","Keelung","99","99","0709","0709","1457","1457","","","","","","","","","假日不行駛水湳洞","","","","三坑口-新北市界","","二段票","2 segments"
"17671","16179","三重客運","林口-捷運圓山站","Linkou-MRT Yuanshan","158907","林口-捷運圓山站返(新北市)","Linkou-MRT Yuanshan","10","林口","Linkou","捷運圓山站","MRT Yuan Shan Station","99","99","0640","1730","1730","1830","","","","","","","","","例假日停駛","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17671","16179","三重客運","林口-捷運圓山站","Linkou-MRT Yuanshan","158849","林口-捷運圓山站去(新北市)","Linkou-MRT Yuanshan","10","林口","Linkou","捷運圓山站","MRT Yuan Shan Station","99","99","0640","1730","1730","1830","","","","","","","","","例假日停駛","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17510","16186","淡水客運","紅37繞淡水商工","R37go","158958","紅37往繞淡水商工(新北市)返","R37go","10","淡海新市鎮","Tanhai New Town","捷運淡水站","MRT Station","99","99","1619","1619","2148","2148","","","","","","","","","例假日及寒暑假不繞駛","","","","","","一段票","1 segments"
"17510","16186","淡水客運","紅37繞淡水商工","R37go","158673","紅37往繞淡水商工(新北市)去","R37go","10","淡海新市鎮","Tanhai New Town","捷運淡水站","MRT Station","99","99","1619","1619","2148","2148","","","","","","","","","例假日及寒暑假不繞駛","","","","","","一段票","1 segments"
"17679","16177","首都客運","982區間環狀先導公車","MRTRingShuttle","158858","982區間環狀先導公車(新北市)","MRTRingShuttle","10","新北產業園區","Sinjhuang","捷運府中站","Fuchu","99","99","0635","0635","1730","1730","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17679","16182","大都會客運","982區間環狀先導公車","MRTRingShuttle","158858","982區間環狀先導公車(新北市)","MRTRingShuttle","10","新北產業園區","Sinjhuang","捷運府中站","Fuchu","99","99","0635","0635","1730","1730","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"10474","16179","三重客運","636","636","10474","636(新北市)","636","10","迴龍","Back to Long","圓環","Taipei Circle","75","32.5","0530","0530","2235","2235","1215","22:00後為35分一班","2020","","0530","0530","2235","2235",""," 22:10後為25分一班","2020","2020","捷運迴龍站-五谷王廟","MRT Huilong Station-Wuguwang Temple","二段票","Charge for 2 sections"
"16113","16176","臺北客運","658","658","16113","658(新北市)","658","10","板橋","Banqiao","西門","Ximen","99","99","0530","0530","2240","2240","","","","","0530","0530","2240","2240","","","","","","","一段票","1 segments"
"16590","16178","新店客運","綠12","G12","158951","綠12(新北市)返","G12","10","坪林","Pinglin","捷運新店站","Xindian Station","99","99","0545","0545","1915","1915","","","","","0600","0600","1915","1915","","學生專車:22:00(捷運新店站-風露嘴)(寒暑假、例假日停駛)","","","小格頭","Xiaogetou","二段票","Charge for 2 sections"
"16590","16178","新店客運","綠12","G12","157638","綠12(新北市)去","G12","10","坪林","Pinglin","捷運新店站","Xindian Station","99","99","0545","0545","1915","1915","","","","","0600","0600","1915","1915","","學生專車:22:00(捷運新店站-風露嘴)(寒暑假、例假日停駛)","","","小格頭","Xiaogetou","二段票","Charge for 2 sections"
